timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554447545438,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-14,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447545473,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-14,text,true,,446,126,2,2,http://104.248.249.47/student/get,36,0,0
1554447545468,73,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-15,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,73,0,36
1554447545509,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-14,text,true,,4666,135,2,2,http://104.248.249.47/student/GetHtml?id=3,34,0,0
1554447545541,36,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-15,text,true,,240,254,2,2,http://104.248.249.47/student/post,36,0,0
1554447545578,34,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-15,text,true,,446,126,2,2,http://104.248.249.47/student/get,34,0,0
1554447545567,77,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-16,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,77,0,38
1554447545613,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-15,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=4,34,0,0
1554447545644,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-16,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447545679,35,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-16,text,true,,446,126,2,2,http://104.248.249.47/student/get,35,0,0
1554447545668,57,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-17,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,57,0,28
1554447545714,35,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-16,text,true,,4662,135,2,2,http://104.248.249.47/student/GetHtml?id=5,35,0,0
1554447545725,29,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-17,text,true,,240,254,1,1,http://104.248.249.47/student/post,29,0,0
1554447545754,30,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-17,text,true,,446,126,2,2,http://104.248.249.47/student/get,30,0,0
1554447545784,38,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-17,text,true,,4621,136,2,2,http://104.248.249.47/student/GetHtml?id=42,38,0,0
1554447545768,69,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-18,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,69,0,34
1554447545838,37,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-18,text,true,,240,254,2,2,http://104.248.249.47/student/post,37,0,0
1554447545875,33,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-18,text,true,,446,126,2,2,http://104.248.249.47/student/get,33,0,0
1554447545868,57,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-19,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,57,0,28
1554447545909,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-18,text,true,,4621,137,2,2,http://104.248.249.47/student/GetHtml?id=-42,34,0,0
1554447545925,28,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-19,text,true,,240,254,1,1,http://104.248.249.47/student/post,28,0,0
1554447545953,29,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-19,text,true,,446,126,2,2,http://104.248.249.47/student/get,29,0,0
1554447545982,29,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-19,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,29,0,0
1554447545968,69,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-20,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,69,0,34
1554447546038,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-20,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546073,34,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-20,text,true,,446,126,2,2,http://104.248.249.47/student/get,34,0,0
1554447546066,75,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-21,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,75,0,36
1554447546107,36,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-20,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=2,36,0,0
1554447546142,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-21,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546177,33,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-21,text,true,,446,126,2,2,http://104.248.249.47/student/get,33,0,0
1554447546167,73,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-22,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,73,0,37
1554447546211,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-21,text,true,,4666,135,2,2,http://104.248.249.47/student/GetHtml?id=3,34,0,0
1554447546240,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-22,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546275,35,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-22,text,true,,446,126,2,2,http://104.248.249.47/student/get,35,0,0
1554447546268,61,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-23,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,61,0,30
1554447546311,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-22,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=4,34,0,0
1554447546330,27,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-23,text,true,,240,254,1,1,http://104.248.249.47/student/post,27,0,0
1554447546357,27,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-23,text,true,,446,126,2,2,http://104.248.249.47/student/get,27,0,0
1554447546385,30,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-23,text,true,,4662,135,2,2,http://104.248.249.47/student/GetHtml?id=5,30,0,0
1554447546366,69,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-24,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,69,0,34
1554447546436,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-24,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546471,34,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-24,text,true,,446,126,2,2,http://104.248.249.47/student/get,34,0,0
1554447546505,35,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-24,text,true,,4621,136,2,2,http://104.248.249.47/student/GetHtml?id=42,35,0,0
1554447546467,73,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-25,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,73,0,43
1554447546541,28,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-25,text,true,,240,254,2,2,http://104.248.249.47/student/post,28,0,0
1554447546569,29,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-25,text,true,,446,126,2,2,http://104.248.249.47/student/get,29,0,0
1554447546598,31,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-25,text,true,,4621,137,2,2,http://104.248.249.47/student/GetHtml?id=-42,31,0,0
1554447546567,72,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-26,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,72,0,37
1554447546640,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-26,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546675,34,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-26,text,true,,446,126,2,2,http://104.248.249.47/student/get,34,0,0
1554447546667,58,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-27,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,58,0,29
1554447546709,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-26,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,34,0,0
1554447546726,28,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-27,text,true,,240,254,1,1,http://104.248.249.47/student/post,28,0,0
1554447546754,31,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-27,text,true,,446,126,2,2,http://104.248.249.47/student/get,31,0,0
1554447546785,29,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-27,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=2,29,0,0
1554447546767,58,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-28,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,58,0,29
1554447546825,30,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-28,text,true,,240,254,1,1,http://104.248.249.47/student/post,30,0,0
1554447546855,27,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-28,text,true,,446,126,2,2,http://104.248.249.47/student/get,27,0,0
1554447546883,28,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-28,text,true,,4666,135,2,2,http://104.248.249.47/student/GetHtml?id=3,28,0,0
1554447546867,70,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-29,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447546938,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-29,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447546973,35,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-29,text,true,,446,126,2,2,http://104.248.249.47/student/get,35,0,0
1554447546967,70,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-30,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447547009,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-29,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=4,34,0,0
1554447547038,39,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-30,text,true,,240,254,2,2,http://104.248.249.47/student/post,39,0,0
1554447547077,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-30,text,true,,446,126,2,2,http://104.248.249.47/student/get,36,0,0
1554447547067,70,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-31,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447547113,36,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-30,text,true,,4662,135,2,2,http://104.248.249.47/student/GetHtml?id=5,36,0,0
1554447547138,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-31,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447547173,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-31,text,true,,446,126,2,2,http://104.248.249.47/student/get,36,0,0
1554447547167,76,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-32,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,76,0,35
1554447547210,35,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-31,text,true,,4621,136,2,2,http://104.248.249.47/student/GetHtml?id=42,35,0,0
1554447547244,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-32,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447547279,34,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-32,text,true,,446,126,2,2,http://104.248.249.47/student/get,34,0,0
1554447547268,71,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,71,0,36
1554447547313,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-32,text,true,,4621,137,2,2,http://104.248.249.47/student/GetHtml?id=-42,34,0,0
1554447547339,34,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,240,254,2,2,http://104.248.249.47/student/post,34,0,0
1554447547373,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,446,126,2,2,http://104.248.249.47/student/get,35,0,0
1554447547367,58,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,58,0,29
1554447547409,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,34,0,0
1554447547425,27,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,240,254,1,1,http://104.248.249.47/student/post,27,0,0
1554447547452,31,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,446,126,2,2,http://104.248.249.47/student/get,31,0,0
